time,Syslog priority,Operation,Message code,Protocol,Source IP,Destination IP,Source port,Destination port,Destination service,Direction
06/Apr/2012 20:22:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,63747,63747_tcp,inbound
06/Apr/2012 20:22:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,15876,15876_tcp,inbound
06/Apr/2012 20:22:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,46432,46432_tcp,inbound
06/Apr/2012 20:22:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,57657,57657_tcp,inbound
06/Apr/2012 20:22:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,17364,17364_tcp,inbound
06/Apr/2012 20:22:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,11115,11115_tcp,inbound
06/Apr/2012 20:22:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,50305,50305_tcp,inbound
06/Apr/2012 20:22:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,7651,7651_tcp,inbound
06/Apr/2012 20:22:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.59,10.32.0.1,6667,55798,55798_tcp,inbound
06/Apr/2012 20:22:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,10738,10738_tcp,inbound
06/Apr/2012 20:22:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,59620,59620_tcp,inbound
06/Apr/2012 20:22:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,48694,48694_tcp,inbound
06/Apr/2012 20:22:51,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,5208,5208_tcp,inbound
06/Apr/2012 20:23:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,64949,64949_tcp,inbound
06/Apr/2012 20:23:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,45483,45483_tcp,inbound
06/Apr/2012 20:23:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,24256,24256_tcp,inbound
06/Apr/2012 20:23:48,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,30418,30418_tcp,inbound
06/Apr/2012 20:23:52,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,48689,48689_tcp,inbound
06/Apr/2012 20:24:38,Critical,Deny,ASA-2-106001,TCP,10.32.5.59,10.32.0.1,6667,56550,56550_tcp,inbound
06/Apr/2012 20:24:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,46749,46749_tcp,inbound
06/Apr/2012 20:24:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,57232,57232_tcp,inbound
06/Apr/2012 20:24:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,19640,19640_tcp,inbound
06/Apr/2012 20:24:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,51754,51754_tcp,inbound
06/Apr/2012 20:24:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,56456,56456_tcp,inbound
06/Apr/2012 20:24:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,35662,35662_tcp,inbound
06/Apr/2012 20:24:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,44187,44187_tcp,inbound
06/Apr/2012 20:24:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,6596,6596_tcp,inbound
06/Apr/2012 20:24:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,16875,16875_tcp,inbound
06/Apr/2012 20:24:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,53980,53980_tcp,inbound
06/Apr/2012 20:25:38,Critical,Deny,ASA-2-106001,TCP,10.32.5.59,10.32.0.1,6667,7696,7696_tcp,inbound
06/Apr/2012 20:25:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,24221,24221_tcp,inbound
06/Apr/2012 20:25:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.58,10.32.0.1,6667,10316,10316_tcp,inbound
06/Apr/2012 20:25:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,8745,8745_tcp,inbound
06/Apr/2012 20:25:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,24683,24683_tcp,inbound
06/Apr/2012 20:25:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,4225,4225_tcp,inbound
06/Apr/2012 20:25:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,44946,44946_tcp,inbound
06/Apr/2012 20:25:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,44615,44615_tcp,inbound
06/Apr/2012 20:25:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,17862,17862_tcp,inbound
06/Apr/2012 20:25:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,48677,48677_tcp,inbound
06/Apr/2012 20:25:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,2420,2420_tcp,inbound
06/Apr/2012 20:25:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,6352,6352_tcp,inbound
06/Apr/2012 20:25:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,46316,46316_tcp,inbound
06/Apr/2012 20:25:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,35760,35760_tcp,inbound
06/Apr/2012 20:26:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.59,10.32.0.1,6667,55763,55763_tcp,inbound
06/Apr/2012 20:26:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.58,10.32.0.1,6667,27165,27165_tcp,inbound
06/Apr/2012 20:26:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,56039,56039_tcp,inbound
06/Apr/2012 20:26:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,55948,55948_tcp,inbound
06/Apr/2012 20:26:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,40329,40329_tcp,inbound
06/Apr/2012 20:26:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,63994,63994_tcp,inbound
06/Apr/2012 20:26:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,44544,44544_tcp,inbound
06/Apr/2012 20:26:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.58,10.32.0.1,6667,54214,54214_tcp,inbound
06/Apr/2012 20:26:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,27546,27546_tcp,inbound
06/Apr/2012 20:26:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,64492,64492_tcp,inbound
06/Apr/2012 20:26:48,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,30084,30084_tcp,inbound
06/Apr/2012 20:27:33,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,36951,36951_tcp,inbound
06/Apr/2012 20:27:38,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,40776,40776_tcp,inbound
06/Apr/2012 20:27:38,Critical,Deny,ASA-2-106001,TCP,10.32.5.59,10.32.0.1,6667,63943,63943_tcp,inbound
06/Apr/2012 20:27:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,43932,43932_tcp,inbound
06/Apr/2012 20:27:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,21015,21015_tcp,inbound
06/Apr/2012 20:27:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,60374,60374_tcp,inbound
06/Apr/2012 20:27:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,2051,2051_tcp,inbound
06/Apr/2012 20:27:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.59,10.32.0.1,6667,23537,23537_tcp,inbound
06/Apr/2012 20:27:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,62894,62894_tcp,inbound
06/Apr/2012 20:27:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,6706,6706_tcp,inbound
06/Apr/2012 20:27:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,48254,48254_tcp,inbound
06/Apr/2012 20:28:33,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,37903,37903_tcp,inbound
06/Apr/2012 20:28:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,11057,11057_tcp,inbound
06/Apr/2012 20:28:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,56116,56116_tcp,inbound
06/Apr/2012 20:28:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,15592,15592_tcp,inbound
06/Apr/2012 20:28:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,2805,2805_tcp,inbound
06/Apr/2012 20:28:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,19427,19427_tcp,inbound
06/Apr/2012 20:28:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,40462,40462_tcp,inbound
06/Apr/2012 20:28:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,35167,35167_tcp,inbound
06/Apr/2012 20:28:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,19003,19003_tcp,inbound
06/Apr/2012 20:28:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,41989,41989_tcp,inbound
06/Apr/2012 20:28:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,52661,52661_tcp,inbound
06/Apr/2012 20:28:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,28101,28101_tcp,inbound
06/Apr/2012 20:28:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,10755,10755_tcp,inbound
06/Apr/2012 20:28:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,4408,4408_tcp,inbound
06/Apr/2012 20:28:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,10075,10075_tcp,inbound
06/Apr/2012 20:28:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,39199,39199_tcp,inbound
06/Apr/2012 20:28:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,22986,22986_tcp,inbound
06/Apr/2012 20:29:38,Critical,Deny,ASA-2-106001,TCP,10.32.5.59,10.32.0.1,6667,29348,29348_tcp,inbound
06/Apr/2012 20:29:38,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,55801,55801_tcp,inbound
06/Apr/2012 20:29:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,10306,10306_tcp,inbound
06/Apr/2012 20:29:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.59,10.32.0.1,6667,63877,63877_tcp,inbound
06/Apr/2012 20:29:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,47749,47749_tcp,inbound
06/Apr/2012 20:29:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.59,10.32.0.1,6667,41707,41707_tcp,inbound
06/Apr/2012 20:29:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.58,10.32.0.1,6667,8542,8542_tcp,inbound
06/Apr/2012 20:29:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,38827,38827_tcp,inbound
06/Apr/2012 20:29:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,15997,15997_tcp,inbound
06/Apr/2012 20:29:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,33359,33359_tcp,inbound
06/Apr/2012 20:29:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,12014,12014_tcp,inbound
06/Apr/2012 20:29:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,44089,44089_tcp,inbound
06/Apr/2012 20:29:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,8462,8462_tcp,inbound
06/Apr/2012 20:30:38,Critical,Deny,ASA-2-106001,TCP,10.32.5.59,10.32.0.1,6667,53102,53102_tcp,inbound
06/Apr/2012 20:30:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.58,10.32.0.1,6667,52321,52321_tcp,inbound
06/Apr/2012 20:30:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,8893,8893_tcp,inbound
06/Apr/2012 20:30:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,27615,27615_tcp,inbound
06/Apr/2012 20:30:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,31869,31869_tcp,inbound
06/Apr/2012 20:30:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,64152,64152_tcp,inbound
06/Apr/2012 20:30:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,54168,54168_tcp,inbound
06/Apr/2012 20:30:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,19605,19605_tcp,inbound
06/Apr/2012 20:30:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,55780,55780_tcp,inbound
06/Apr/2012 20:29:46,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,12913,12913_tcp,inbound
06/Apr/2012 20:30:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,16010,16010_tcp,inbound
06/Apr/2012 20:30:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,45670,45670_tcp,inbound
06/Apr/2012 20:30:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,51574,51574_tcp,inbound
06/Apr/2012 20:30:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,33554,33554_tcp,inbound
06/Apr/2012 20:30:48,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,59730,59730_tcp,inbound
06/Apr/2012 20:31:33,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,43815,43815_tcp,inbound
06/Apr/2012 20:31:33,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,19310,19310_tcp,inbound
06/Apr/2012 20:31:33,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,8325,8325_tcp,inbound
06/Apr/2012 20:31:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,20239,20239_tcp,inbound
06/Apr/2012 20:31:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,58857,58857_tcp,inbound
06/Apr/2012 20:31:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,17503,17503_tcp,inbound
06/Apr/2012 20:31:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,34896,34896_tcp,inbound
06/Apr/2012 20:31:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,12566,12566_tcp,inbound
06/Apr/2012 20:31:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,46057,46057_tcp,inbound
06/Apr/2012 20:31:48,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,34419,34419_tcp,inbound
06/Apr/2012 20:32:38,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,41474,41474_tcp,inbound
06/Apr/2012 20:32:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,31528,31528_tcp,inbound
06/Apr/2012 20:32:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,18795,18795_tcp,inbound
06/Apr/2012 20:32:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,21033,21033_tcp,inbound
06/Apr/2012 20:32:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,35696,35696_tcp,inbound
06/Apr/2012 20:32:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,2986,2986_tcp,inbound
06/Apr/2012 20:32:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,63800,63800_tcp,inbound
06/Apr/2012 20:32:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,23626,23626_tcp,inbound
06/Apr/2012 20:32:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,30027,30027_tcp,inbound
06/Apr/2012 20:33:38,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,47548,47548_tcp,inbound
06/Apr/2012 20:33:38,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,30470,30470_tcp,inbound
06/Apr/2012 20:33:38,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,15781,15781_tcp,inbound
06/Apr/2012 20:33:38,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,1489,1489_tcp,inbound
06/Apr/2012 20:33:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,37561,37561_tcp,inbound
06/Apr/2012 20:33:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,14769,14769_tcp,inbound
06/Apr/2012 20:33:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,54874,54874_tcp,inbound
06/Apr/2012 20:33:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,33643,33643_tcp,inbound
06/Apr/2012 20:33:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,6265,6265_tcp,inbound
06/Apr/2012 20:33:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,48175,48175_tcp,inbound
06/Apr/2012 20:33:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,28736,28736_tcp,inbound
06/Apr/2012 20:33:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.59,10.32.0.1,6667,22151,22151_tcp,inbound
06/Apr/2012 20:33:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,23159,23159_tcp,inbound
06/Apr/2012 20:34:33,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,56511,56511_tcp,inbound
06/Apr/2012 20:34:38,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,48538,48538_tcp,inbound
06/Apr/2012 20:34:38,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,32227,32227_tcp,inbound
06/Apr/2012 20:34:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.58,10.32.0.1,6667,1104,1104_tcp,inbound
06/Apr/2012 20:34:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,63588,63588_tcp,inbound
06/Apr/2012 20:34:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,56612,56612_tcp,inbound
06/Apr/2012 20:34:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,31402,31402_tcp,inbound
06/Apr/2012 20:35:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,6119,6119_tcp,inbound
06/Apr/2012 20:35:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,59289,59289_tcp,inbound
06/Apr/2012 20:35:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,28333,28333_tcp,inbound
06/Apr/2012 20:35:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.58,10.32.0.1,6667,42503,42503_tcp,inbound
06/Apr/2012 20:35:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,27622,27622_tcp,inbound
06/Apr/2012 20:35:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,58877,58877_tcp,inbound
06/Apr/2012 20:35:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,57834,57834_tcp,inbound
06/Apr/2012 20:35:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.59,10.32.0.1,6667,26541,26541_tcp,inbound
06/Apr/2012 20:35:34,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,21875,21875_tcp,inbound
06/Apr/2012 20:35:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,33601,33601_tcp,inbound
06/Apr/2012 20:34:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,23795,23795_tcp,inbound
06/Apr/2012 20:34:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.59,10.32.0.1,6667,12136,12136_tcp,inbound
06/Apr/2012 20:34:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,21959,21959_tcp,inbound
06/Apr/2012 20:34:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,18312,18312_tcp,inbound
06/Apr/2012 20:34:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,31749,31749_tcp,inbound
06/Apr/2012 20:34:46,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,6902,6902_tcp,inbound
06/Apr/2012 20:36:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,21962,21962_tcp,inbound
06/Apr/2012 20:36:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,5742,5742_tcp,inbound
06/Apr/2012 20:36:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.58,10.32.0.1,6667,16318,16318_tcp,inbound
06/Apr/2012 20:36:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,32242,32242_tcp,inbound
06/Apr/2012 20:36:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.58,10.32.0.1,6667,25487,25487_tcp,inbound
06/Apr/2012 20:36:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,14917,14917_tcp,inbound
06/Apr/2012 20:36:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,61490,61490_tcp,inbound
06/Apr/2012 20:37:14,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,54403,54403_tcp,inbound
06/Apr/2012 20:37:14,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,46665,46665_tcp,inbound
06/Apr/2012 20:37:14,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,20098,20098_tcp,inbound
06/Apr/2012 20:37:14,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,50563,50563_tcp,inbound
06/Apr/2012 20:37:38,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,17272,17272_tcp,inbound
06/Apr/2012 20:37:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,51127,51127_tcp,inbound
06/Apr/2012 20:37:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,17258,17258_tcp,inbound
06/Apr/2012 20:37:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,19358,19358_tcp,inbound
06/Apr/2012 20:37:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.58,10.32.0.1,6667,23829,23829_tcp,inbound
06/Apr/2012 20:37:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,64329,64329_tcp,inbound
06/Apr/2012 20:37:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,5233,5233_tcp,inbound
06/Apr/2012 20:37:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,20582,20582_tcp,inbound
06/Apr/2012 20:37:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,46157,46157_tcp,inbound
06/Apr/2012 20:37:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.58,10.32.0.1,6667,37352,37352_tcp,inbound
06/Apr/2012 20:37:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,53522,53522_tcp,inbound
06/Apr/2012 20:37:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,57806,57806_tcp,inbound
06/Apr/2012 20:37:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,57695,57695_tcp,inbound
06/Apr/2012 20:37:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,51128,51128_tcp,inbound
06/Apr/2012 20:38:02,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,52212,52212_tcp,inbound
06/Apr/2012 20:38:02,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,7712,7712_tcp,inbound
06/Apr/2012 20:38:38,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,23525,23525_tcp,inbound
06/Apr/2012 20:38:38,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,30070,30070_tcp,inbound
06/Apr/2012 20:38:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,37183,37183_tcp,inbound
06/Apr/2012 20:38:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,10851,10851_tcp,inbound
06/Apr/2012 20:38:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.58,10.32.0.1,6667,55445,55445_tcp,inbound
06/Apr/2012 20:38:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.59,10.32.0.1,6667,40878,40878_tcp,inbound
06/Apr/2012 20:38:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,10041,10041_tcp,inbound
06/Apr/2012 20:38:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,44327,44327_tcp,inbound
06/Apr/2012 20:38:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,61236,61236_tcp,inbound
06/Apr/2012 20:38:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,9264,9264_tcp,inbound
